timestamp,date,shift,machine,part_id,cycle_time_s,oven_temp_c,vibration_mm_s,result,reject_reason
2020-06-03 07:23:30.667132,2020-06-03,Day,Press_A,P01971,28.1,206.0,1.79,Pass,
2020-06-03 07:24:01.439222,2020-06-03,Day,Press_A,P01972,28.7,199.7,1.69,Pass,
2020-06-03 07:24:30.713392,2020-06-03,Day,Press_A,P01973,31.0,201.9,1.57,Pass,
2020-06-03 07:25:03.648196,2020-06-03,Day,Press_A,P01974,29.0,199.0,2.4,Pass,
2020-06-03 07:25:35.527927,2020-06-03,Day,Press_A,P01975,29.7,191.2,1.98,Pass,
2020-06-03 07:26:07.581948,2020-06-03,Day,Press_A,P01976,27.1,209.3,1.51,Fail,Overheat
2020-06-03 07:26:34.841213,2020-06-03,Day,Press_A,P01977,28.2,199.5,1.78,Pass,
2020-06-03 06:00:00,2020-06-03,Day,Press_B,P01978,33.8,193.9,2.49,Pass,
2020-06-03 06:00:35.341612,2020-06-03,Day,Press_B,P01979,32.1,213.4,1.89,Fail,Overheat
2020-06-03 06:01:10.449200,2020-06-03,Day,Press_B,P01980,31.0,201.7,1.73,Pass,
2020-06-03 06:01:41.610546,2020-06-03,Day,Press_B,P01981,28.5,201.3,2.13,Pass,
2020-06-03 06:02:12.312288,2020-06-03,Day,Press_B,P01982,33.3,201.0,2.12,Pass,
2020-06-03 06:02:46.500421,2020-06-03,Day,Press_B,P01983,24.8,199.7,1.68,Pass,
2020-06-03 06:03:11.382129,2020-06-03,Day,Press_B,P01984,29.7,198.1,2.13,Pass,
2020-06-03 06:03:41.607431,2020-06-03,Day,Press_B,P01985,24.5,210.3,2.02,Pass,
2020-06-03 06:04:08.882607,2020-06-03,Day,Press_B,P01986,28.7,195.0,2.47,Pass,
2020-06-03 06:04:38.372389,2020-06-03,Day,Press_B,P01987,27.2,203.0,2.54,Pass,
2020-06-03 06:05:08.969276,2020-06-03,Day,Press_B,P01988,26.9,200.0,2.1,Pass,
2020-06-03 06:05:39.408161,2020-06-03,Day,Press_B,P01989,28.6,197.2,1.93,Pass,
2020-06-03 06:06:08.238446,2020-06-03,Day,Press_B,P01990,29.8,199.7,1.94,Pass,
2020-06-03 06:06:39.236617,2020-06-03,Day,Press_B,P01991,26.2,202.8,1.74,Pass,
2020-06-03 06:07:06.570247,2020-06-03,Day,Press_B,P01992,29.5,209.5,1.78,Pass,
2020-06-03 06:07:38.536654,2020-06-03,Day,Press_B,P01993,23.9,196.8,2.39,Pass,
2020-06-03 06:08:06.219255,2020-06-03,Day,Press_B,P01994,29.6,196.4,2.43,Pass,
2020-06-03 06:08:37.492177,2020-06-03,Day,Press_B,P01995,31.9,203.8,2.6,Pass,
2020-06-03 06:09:10.698879,2020-06-03,Day,Press_B,P01996,23.4,201.5,2.03,Pass,
2020-06-03 06:09:36.061007,2020-06-03,Day,Press_B,P01997,25.6,202.6,1.64,Pass,
2020-06-03 06:10:03.056360,2020-06-03,Day,Press_B,P01998,31.3,192.7,2.28,Pass,
2020-06-03 06:10:38.112618,2020-06-03,Day,Press_B,P01999,33.3,205.2,1.78,Pass,
2020-06-03 06:11:13.402927,2020-06-03,Day,Press_B,P02000,32.8,207.0,2.04,Pass,
2020-06-03 06:11:49.281361,2020-06-03,Day,Press_B,P02001,30.6,203.1,1.85,Pass,
2020-06-03 06:12:20.695711,2020-06-03,Day,Press_B,P02002,28.2,199.4,1.77,Pass,
2020-06-03 06:12:48.926751,2020-06-03,Day,Press_B,P02003,28.9,194.1,2.03,Pass,
2020-06-03 06:13:20.012306,2020-06-03,Day,Press_B,P02004,31.0,202.2,2.11,Pass,
2020-06-03 06:13:54.624803,2020-06-03,Day,Press_B,P02005,31.9,196.7,2.22,Pass,
2020-06-03 06:14:26.591032,2020-06-03,Day,Press_B,P02006,32.6,197.8,1.57,Pass,
2020-06-03 06:15:01.340454,2020-06-03,Day,Press_B,P02007,31.6,210.4,2.15,Fail,Overheat
2020-06-03 06:15:33.158136,2020-06-03,Day,Press_B,P02008,30.9,196.7,1.77,Pass,
2020-06-03 06:16:06.488459,2020-06-03,Day,Press_B,P02009,32.1,216.4,1.33,Pass,
2020-06-03 06:16:41.187112,2020-06-03,Day,Press_B,P02010,33.3,204.4,2.63,Pass,
2020-06-03 06:17:17.277940,2020-06-03,Day,Press_B,P02011,32.1,205.0,1.41,Pass,
2020-06-03 06:17:50.796609,2020-06-03,Day,Press_B,P02012,28.1,195.0,1.43,Pass,
2020-06-03 06:18:22.448755,2020-06-03,Day,Press_B,P02013,32.2,196.9,2.34,Pass,
2020-06-03 06:18:58.444675,2020-06-03,Day,Press_B,P02014,30.1,203.4,1.88,Pass,
2020-06-03 06:19:31.915332,2020-06-03,Day,Press_B,P02015,28.5,194.9,1.97,Pass,
2020-06-03 06:20:03.615982,2020-06-03,Day,Press_B,P02016,30.5,199.0,2.21,Pass,
2020-06-03 06:20:37.163565,2020-06-03,Day,Press_B,P02017,31.2,201.2,1.98,Pass,
2020-06-03 06:21:09.594591,2020-06-03,Day,Press_B,P02018,29.8,195.9,2.1,Pass,
2020-06-03 06:21:40.901297,2020-06-03,Day,Press_B,P02019,28.0,205.9,2.03,Pass,
2020-06-03 06:22:11.532971,2020-06-03,Day,Press_B,P02020,29.1,201.5,1.57,Pass,
2020-06-03 06:22:43.691072,2020-06-03,Day,Press_B,P02021,30.1,212.2,1.75,Pass,
2020-06-03 06:23:14.817611,2020-06-03,Day,Press_B,P02022,27.9,194.6,2.0,Pass,
2020-06-03 06:23:45.625328,2020-06-03,Day,Press_B,P02023,31.4,191.3,1.58,Pass,
2020-06-03 06:24:20.257334,2020-06-03,Day,Press_B,P02024,27.6,186.5,1.3,Pass,
2020-06-03 06:24:48.973418,2020-06-03,Day,Press_B,P02025,25.8,207.4,1.98,Pass,
2020-06-03 06:25:15.769423,2020-06-03,Day,Press_B,P02026,29.2,204.4,2.33,Pass,
2020-06-03 06:25:45.891216,2020-06-03,Day,Press_B,P02027,29.0,204.1,1.87,Pass,
2020-06-03 06:26:17.989146,2020-06-03,Day,Press_B,P02028,33.7,195.6,1.89,Pass,
2020-06-03 06:26:52.828979,2020-06-03,Day,Press_B,P02029,27.0,199.5,2.23,Fail,Dimensional
2020-06-03 06:27:21.106334,2020-06-03,Day,Press_B,P02030,25.2,191.5,1.7,Pass,
2020-06-03 06:27:48.050196,2020-06-03,Day,Press_B,P02031,32.8,200.8,2.0,Pass,
2020-06-03 06:28:23.028489,2020-06-03,Day,Press_B,P02032,32.1,201.3,1.67,Pass,
2020-06-03 06:28:58.761804,2020-06-03,Day,Press_B,P02033,27.8,185.9,1.76,Pass,
2020-06-03 06:29:27.642728,2020-06-03,Day,Press_B,P02034,30.1,201.7,1.78,Pass,
2020-06-03 06:30:01.196339,2020-06-03,Day,Press_B,P02035,28.9,197.6,1.82,Pass,
2020-06-03 06:30:31.877430,2020-06-03,Day,Press_B,P02036,33.5,196.8,1.84,Pass,
2020-06-03 06:31:09.157587,2020-06-03,Day,Press_B,P02037,35.8,216.3,1.96,Pass,
2020-06-03 06:31:47.081904,2020-06-03,Day,Press_B,P02038,30.6,201.2,2.21,Pass,
2020-06-03 06:32:19.718295,2020-06-03,Day,Press_B,P02039,31.1,201.8,2.08,Pass,
2020-06-03 06:32:53.552833,2020-06-03,Day,Press_B,P02040,31.4,207.5,2.29,Pass,
2020-06-03 06:33:25.023531,2020-06-03,Day,Press_B,P02041,36.3,195.6,1.82,Pass,
2020-06-03 06:34:05.117061,2020-06-03,Day,Press_B,P02042,30.7,198.0,1.98,Pass,
2020-06-03 06:34:37.006629,2020-06-03,Day,Press_B,P02043,31.6,204.7,2.32,Pass,
2020-06-03 06:35:11.493904,2020-06-03,Day,Press_B,P02044,24.8,202.6,1.97,Pass,
2020-06-03 06:35:40.012341,2020-06-03,Day,Press_B,P02045,29.1,194.3,2.27,Pass,
2020-06-03 06:36:11.665952,2020-06-03,Day,Press_B,P02046,27.9,197.1,2.73,Pass,
2020-06-03 06:36:41.823304,2020-06-03,Day,Press_B,P02047,29.6,208.5,1.99,Pass,
2020-06-03 06:37:14.961409,2020-06-03,Day,Press_B,P02048,26.1,192.6,2.12,Pass,
2020-06-03 06:37:43.128722,2020-06-03,Day,Press_B,P02049,24.1,198.4,2.18,Pass,
2020-06-03 06:38:10.448819,2020-06-03,Day,Press_B,P02050,29.7,194.0,2.22,Pass,
2020-06-03 06:38:44.031774,2020-06-03,Day,Press_B,P02051,33.0,197.7,1.7,Pass,
2020-06-03 06:39:19.246359,2020-06-03,Day,Press_B,P02052,31.3,198.4,2.25,Pass,
2020-06-03 06:39:51.482617,2020-06-03,Day,Press_B,P02053,34.1,201.0,1.79,Pass,
2020-06-03 06:40:26.606008,2020-06-03,Day,Press_B,P02054,27.6,184.4,2.38,Pass,
2020-06-03 06:40:56.603593,2020-06-03,Day,Press_B,P02055,32.3,201.6,1.74,Pass,
2020-06-03 06:41:29.465047,2020-06-03,Day,Press_B,P02056,30.2,204.2,1.38,Pass,
2020-06-03 06:42:00.410424,2020-06-03,Day,Press_B,P02057,25.5,196.5,2.05,Pass,
2020-06-03 06:42:27.833873,2020-06-03,Day,Press_B,P02058,33.6,205.0,2.49,Pass,
2020-06-03 06:43:01.518528,2020-06-03,Day,Press_B,P02059,26.3,201.2,2.1,Pass,
2020-06-03 06:43:29.541152,2020-06-03,Day,Press_B,P02060,33.3,199.3,2.32,Pass,
2020-06-03 06:44:04.042665,2020-06-03,Day,Press_B,P02061,27.9,194.2,2.48,Pass,
2020-06-03 06:44:34.802896,2020-06-03,Day,Press_B,P02062,33.0,207.0,2.6,Pass,
2020-06-03 06:45:11.464920,2020-06-03,Day,Press_B,P02063,25.4,193.3,1.64,Pass,
2020-06-03 06:45:39.754382,2020-06-03,Day,Press_B,P02064,26.1,204.0,1.93,Pass,
2020-06-03 06:46:07.842716,2020-06-03,Day,Press_B,P02065,26.3,200.4,2.03,Pass,
2020-06-03 06:46:35.379255,2020-06-03,Day,Press_B,P02066,34.3,195.0,2.21,Pass,
2020-06-03 06:47:12.774891,2020-06-03,Day,Press_B,P02067,33.5,200.8,2.35,Pass,
2020-06-03 06:47:48.265118,2020-06-03,Day,Press_B,P02068,28.9,202.2,2.22,Pass,
2020-06-03 06:48:20.220207,2020-06-03,Day,Press_B,P02069,35.8,201.7,1.97,Pass,
2020-06-03 06:48:57.783033,2020-06-03,Day,Press_B,P02070,36.1,195.8,1.89,Pass,
2020-06-03 06:49:35.248104,2020-06-03,Day,Press_B,P02071,27.9,202.5,2.21,Pass,
2020-06-03 06:50:06.877884,2020-06-03,Day,Press_B,P02072,34.1,200.4,1.98,Pass,
2020-06-03 06:50:41.892889,2020-06-03,Day,Press_B,P02073,26.6,199.5,2.13,Pass,
2020-06-03 06:51:10.900182,2020-06-03,Day,Press_B,P02074,31.6,197.7,2.61,Pass,
2020-06-03 06:51:43.240557,2020-06-03,Day,Press_B,P02075,28.3,188.9,2.04,Pass,
2020-06-03 06:52:13.280649,2020-06-03,Day,Press_B,P02076,30.5,203.6,1.85,Pass,
2020-06-03 06:52:47.482049,2020-06-03,Day,Press_B,P02077,34.6,197.2,1.34,Pass,
2020-06-03 06:53:22.415423,2020-06-03,Day,Press_B,P02078,31.8,208.6,2.16,Pass,
2020-06-03 06:53:58.125435,2020-06-03,Day,Press_B,P02079,30.2,203.3,1.53,Pass,
2020-06-03 06:54:29.669959,2020-06-03,Day,Press_B,P02080,31.4,202.3,1.53,Pass,
2020-06-03 06:55:01.376653,2020-06-03,Day,Press_B,P02081,31.3,195.2,1.41,Pass,
2020-06-03 06:55:34.802262,2020-06-03,Day,Press_B,P02082,33.6,200.7,2.14,Pass,
2020-06-03 06:56:10.875285,2020-06-03,Day,Press_B,P02083,30.1,208.0,1.87,Pass,
2020-06-03 06:56:41.858454,2020-06-03,Day,Press_B,P02084,33.2,208.0,2.11,Pass,
2020-06-03 06:57:15.792923,2020-06-03,Day,Press_B,P02085,29.1,196.8,2.0,Pass,
2020-06-03 06:57:47.829526,2020-06-03,Day,Press_B,P02086,33.1,198.1,2.07,Pass,
2020-06-03 06:58:23.396021,2020-06-03,Day,Press_B,P02087,28.4,199.6,1.92,Pass,
2020-06-03 06:58:52.763720,2020-06-03,Day,Press_B,P02088,33.0,192.3,1.79,Pass,
2020-06-03 06:59:29.277232,2020-06-03,Day,Press_B,P02089,28.3,206.6,1.48,Pass,
2020-06-03 06:59:59.952200,2020-06-03,Day,Press_B,P02090,29.3,193.9,1.76,Pass,
2020-06-03 07:00:33.127533,2020-06-03,Day,Press_B,P02091,27.1,208.1,1.69,Pass,
2020-06-03 07:01:01.968728,2020-06-03,Day,Press_B,P02092,36.7,203.2,2.34,Pass,
2020-06-03 07:01:40.073138,2020-06-03,Day,Press_B,P02093,34.2,197.5,2.09,Pass,
2020-06-03 07:02:16.718244,2020-06-03,Day,Press_B,P02094,29.3,192.3,1.97,Pass,
2020-06-03 07:02:46.907181,2020-06-03,Day,Press_B,P02095,27.5,203.6,1.75,Pass,
2020-06-03 07:03:16.101555,2020-06-03,Day,Press_B,P02096,27.1,198.0,2.11,Pass,
2020-06-03 07:03:43.377682,2020-06-03,Day,Press_B,P02097,29.4,195.8,2.02,Pass,
2020-06-03 07:04:13.662079,2020-06-03,Day,Press_B,P02098,27.4,198.6,2.26,Pass,
2020-06-03 07:04:41.484740,2020-06-03,Day,Press_B,P02099,32.6,208.1,1.92,Pass,
2020-06-03 07:05:14.141062,2020-06-03,Day,Press_B,P02100,33.6,205.4,1.62,Pass,
2020-06-03 07:05:49.147293,2020-06-03,Day,Press_B,P02101,32.0,200.2,1.89,Pass,
2020-06-03 07:06:25.052756,2020-06-03,Day,Press_B,P02102,27.4,201.3,2.16,Pass,
2020-06-03 07:06:53.653346,2020-06-03,Day,Press_B,P02103,26.7,203.1,2.25,Pass,
2020-06-03 07:07:20.450959,2020-06-03,Day,Press_B,P02104,25.8,203.9,2.28,Pass,
2020-06-03 07:07:48.303271,2020-06-03,Day,Press_B,P02105,29.9,200.5,1.91,Pass,
2020-06-03 07:08:20.918355,2020-06-03,Day,Press_B,P02106,31.1,201.3,2.49,Pass,
2020-06-03 07:08:53.481888,2020-06-03,Day,Press_B,P02107,34.3,191.0,2.32,Pass,
2020-06-03 07:09:29.764506,2020-06-03,Day,Press_B,P02108,25.3,191.6,1.86,Pass,
2020-06-03 07:09:58.068850,2020-06-03,Day,Press_B,P02109,33.3,187.0,1.83,Pass,
2020-06-03 07:10:34.692052,2020-06-03,Day,Press_B,P02110,25.9,204.5,2.33,Pass,
2020-06-03 07:11:03.599809,2020-06-03,Day,Press_B,P02111,36.4,197.9,2.31,Pass,
2020-06-03 07:11:41.520585,2020-06-03,Day,Press_B,P02112,30.9,209.3,1.81,Pass,
2020-06-03 07:12:13.546098,2020-06-03,Day,Press_B,P02113,27.1,198.0,2.46,Pass,
2020-06-03 07:12:43.513571,2020-06-03,Day,Press_B,P02114,28.5,199.8,2.49,Pass,
2020-06-03 07:13:13.794631,2020-06-03,Day,Press_B,P02115,30.4,198.8,1.97,Pass,
2020-06-03 07:13:44.664283,2020-06-03,Day,Press_B,P02116,31.6,193.5,1.94,Pass,
2020-06-03 07:14:16.550575,2020-06-03,Day,Press_B,P02117,33.8,196.2,1.92,Pass,
2020-06-03 07:14:51.924690,2020-06-03,Day,Press_B,P02118,26.9,197.1,2.19,Pass,
2020-06-03 07:15:21.859741,2020-06-03,Day,Press_B,P02119,25.8,206.5,2.13,Pass,
2020-06-03 07:15:47.814591,2020-06-03,Day,Press_B,P02120,26.2,205.2,1.85,Pass,
2020-06-03 07:16:15.127186,2020-06-03,Day,Press_B,P02121,26.5,202.0,2.37,Pass,
2020-06-03 07:16:42.547708,2020-06-03,Day,Press_B,P02122,30.8,200.5,1.67,Pass,
2020-06-03 07:17:16.334620,2020-06-03,Day,Press_B,P02123,28.9,198.6,1.33,Pass,
2020-06-03 07:17:45.313022,2020-06-03,Day,Press_B,P02124,29.8,201.1,1.85,Pass,
2020-06-03 07:18:18.601235,2020-06-03,Day,Press_B,P02125,25.8,209.4,2.41,Pass,
2020-06-03 07:18:44.954187,2020-06-03,Day,Press_B,P02126,27.8,200.3,2.22,Fail,Dimensional
2020-06-03 07:19:13.205981,2020-06-03,Day,Press_B,P02127,31.7,209.6,1.99,Pass,
2020-06-03 07:19:48.505667,2020-06-03,Day,Press_B,P02128,29.3,196.7,1.83,Pass,
2020-06-03 07:20:20.540427,2020-06-03,Day,Press_B,P02129,27.2,204.8,1.3,Pass,
2020-06-03 07:20:48.562274,2020-06-03,Day,Press_B,P02130,34.4,205.9,1.76,Pass,
2020-06-03 07:21:26.628059,2020-06-03,Day,Press_B,P02131,27.4,204.9,2.41,Pass,
2020-06-03 07:21:55.922172,2020-06-03,Day,Press_B,P02132,30.0,200.9,2.03,Pass,
2020-06-03 07:22:26.705880,2020-06-03,Day,Press_B,P02133,33.5,205.5,2.18,Pass,
2020-06-03 07:23:00.452277,2020-06-03,Day,Press_B,P02134,25.3,204.7,1.59,Pass,
2020-06-03 07:23:25.809462,2020-06-03,Day,Press_B,P02135,32.7,201.7,2.23,Pass,
2020-06-03 07:23:59.964183,2020-06-03,Day,Press_B,P02136,23.0,196.7,2.07,Pass,
2020-06-03 07:24:25.569713,2020-06-03,Day,Press_B,P02137,31.7,202.4,2.38,Pass,
2020-06-03 07:24:59.496176,2020-06-03,Day,Press_B,P02138,32.6,202.5,2.26,Pass,
2020-06-03 07:25:33.634044,2020-06-03,Day,Press_B,P02139,23.8,189.5,1.73,Pass,
2020-06-03 07:25:59.908533,2020-06-03,Day,Press_B,P02140,28.9,190.4,2.17,Fail,Dimensional
2020-06-03 07:26:29.725799,2020-06-03,Day,Press_B,P02141,28.7,202.9,2.68,Pass,
2020-06-03 07:26:58.474512,2020-06-03,Day,Press_B,P02142,33.7,197.8,2.7,Pass,
2020-06-03 06:00:00,2020-06-03,Day,Press_C,P02143,34.8,202.7,3.11,Pass,
2020-06-03 06:00:36.389265,2020-06-03,Day,Press_C,P02144,32.4,211.2,2.54,Pass,
2020-06-03 06:01:10.926086,2020-06-03,Day,Press_C,P02145,39.0,214.6,2.41,Pass,
2020-06-03 06:01:52.725307,2020-06-03,Day,Press_C,P02146,28.8,202.0,3.01,Pass,
2020-06-03 06:02:24.631640,2020-06-03,Day,Press_C,P02147,29.4,203.0,2.45,Pass,
2020-06-03 06:02:55.544244,2020-06-03,Day,Press_C,P02148,32.9,208.2,2.36,Pass,
2020-06-03 06:03:29.344412,2020-06-03,Day,Press_C,P02149,34.7,186.4,2.41,Pass,
2020-06-03 06:04:07.069550,2020-06-03,Day,Press_C,P02150,32.2,203.8,3.12,Pass,
2020-06-03 06:04:39.309173,2020-06-03,Day,Press_C,P02151,30.4,205.0,2.92,Pass,
2020-06-03 06:05:12.176924,2020-06-03,Day,Press_C,P02152,32.5,209.4,3.04,Pass,
2020-06-03 06:05:44.855643,2020-06-03,Day,Press_C,P02153,26.4,204.5,2.58,Pass,
2020-06-03 06:06:14.669282,2020-06-03,Day,Press_C,P02154,27.5,194.7,3.72,Pass,
2020-06-03 06:06:44.105155,2020-06-03,Day,Press_C,P02155,32.0,193.9,2.9,Fail,High Vibration
2020-06-03 06:07:16.240564,2020-06-03,Day,Press_C,P02156,30.9,195.1,2.94,Pass,
2020-06-03 06:07:50.657559,2020-06-03,Day,Press_C,P02157,32.6,210.2,3.03,Pass,
2020-06-03 06:08:23.483836,2020-06-03,Day,Press_C,P02158,34.2,204.3,3.11,Pass,
2020-06-03 06:08:58.422143,2020-06-03,Day,Press_C,P02159,35.0,205.2,2.76,Pass,
2020-06-03 06:09:36.296148,2020-06-03,Day,Press_C,P02160,29.8,196.1,3.13,Pass,
2020-06-03 06:10:08.134492,2020-06-03,Day,Press_C,P02161,34.3,211.7,2.69,Fail,Overheat
2020-06-03 06:10:45.772827,2020-06-03,Day,Press_C,P02162,32.0,198.4,2.32,Pass,
2020-06-03 06:11:19.499954,2020-06-03,Day,Press_C,P02163,30.2,205.4,3.0,Pass,
2020-06-03 06:11:53.003586,2020-06-03,Day,Press_C,P02164,32.0,205.9,3.04,Pass,
2020-06-03 06:12:26.418006,2020-06-03,Day,Press_C,P02165,28.9,197.6,2.61,Pass,
2020-06-03 06:12:55.719996,2020-06-03,Day,Press_C,P02166,30.1,203.3,2.78,Pass,
2020-06-03 06:13:29.676210,2020-06-03,Day,Press_C,P02167,32.6,207.1,2.27,Pass,
2020-06-03 06:14:05.162213,2020-06-03,Day,Press_C,P02168,37.7,211.7,2.81,Pass,
2020-06-03 06:14:46.484107,2020-06-03,Day,Press_C,P02169,32.7,209.6,3.27,Pass,
2020-06-03 06:15:19.863522,2020-06-03,Day,Press_C,P02170,34.0,207.5,2.97,Pass,
2020-06-03 06:15:54.633790,2020-06-03,Day,Press_C,P02171,30.7,208.8,2.67,Pass,
2020-06-03 06:16:27.300828,2020-06-03,Day,Press_C,P02172,30.7,214.9,2.56,Pass,
2020-06-03 06:16:59.780749,2020-06-03,Day,Press_C,P02173,37.5,198.3,2.38,Pass,
2020-06-03 06:17:39.473941,2020-06-03,Day,Press_C,P02174,36.5,208.6,2.91,Pass,
2020-06-03 06:18:19.245067,2020-06-03,Day,Press_C,P02175,30.9,207.2,2.6,Pass,
2020-06-03 06:18:53.317448,2020-06-03,Day,Press_C,P02176,34.8,199.2,3.24,Pass,
2020-06-03 06:19:29.978860,2020-06-03,Day,Press_C,P02177,31.0,208.9,2.83,Fail,Overheat
2020-06-03 06:20:03.276557,2020-06-03,Day,Press_C,P02178,34.1,202.8,2.6,Pass,
2020-06-03 06:20:37.513832,2020-06-03,Day,Press_C,P02179,32.3,203.5,2.4,Pass,
2020-06-03 06:21:11.110142,2020-06-03,Day,Press_C,P02180,30.9,205.4,2.72,Pass,
2020-06-03 06:21:43.230789,2020-06-03,Day,Press_C,P02181,37.4,202.2,2.84,Pass,
2020-06-03 06:22:22.944465,2020-06-03,Day,Press_C,P02182,33.2,207.5,2.52,Pass,
2020-06-03 06:22:57.158278,2020-06-03,Day,Press_C,P02183,30.9,202.2,2.99,Pass,
2020-06-03 06:23:31.568029,2020-06-03,Day,Press_C,P02184,25.6,201.4,2.85,Pass,
2020-06-03 06:23:58.824015,2020-06-03,Day,Press_C,P02185,31.4,208.2,2.06,Pass,
2020-06-03 06:24:33.927218,2020-06-03,Day,Press_C,P02186,26.9,206.8,3.39,Pass,
2020-06-03 06:25:01.637480,2020-06-03,Day,Press_C,P02187,33.9,215.9,2.71,Pass,
2020-06-03 06:25:39.368832,2020-06-03,Day,Press_C,P02188,36.8,209.9,2.61,Pass,
2020-06-03 06:26:17.965031,2020-06-03,Day,Press_C,P02189,35.7,206.1,2.81,Pass,
2020-06-03 06:26:54.017810,2020-06-03,Day,Press_C,P02190,34.0,215.9,2.82,Fail,Overheat
2020-06-03 06:27:29.011865,2020-06-03,Day,Press_C,P02191,29.6,201.4,2.27,Pass,
2020-06-03 06:28:00.489860,2020-06-03,Day,Press_C,P02192,27.7,210.9,2.62,Pass,
2020-06-03 06:28:30.877975,2020-06-03,Day,Press_C,P02193,32.1,210.6,2.39,Fail,Overheat
2020-06-03 06:29:06.040491,2020-06-03,Day,Press_C,P02194,35.8,203.3,3.15,Pass,
2020-06-03 06:29:45.164628,2020-06-03,Day,Press_C,P02195,31.1,205.2,2.49,Pass,
2020-06-03 06:30:19.217377,2020-06-03,Day,Press_C,P02196,30.9,207.4,2.62,Pass,
2020-06-03 06:30:53.191170,2020-06-03,Day,Press_C,P02197,33.8,202.3,3.0,Pass,
2020-06-03 06:31:30.679242,2020-06-03,Day,Press_C,P02198,30.7,198.6,2.7,Pass,
2020-06-03 06:32:02.228292,2020-06-03,Day,Press_C,P02199,30.2,201.0,2.91,Pass,
2020-06-03 06:32:33.983933,2020-06-03,Day,Press_C,P02200,31.3,200.8,2.83,Pass,
2020-06-03 06:33:06.950867,2020-06-03,Day,Press_C,P02201,33.7,210.7,3.19,Fail,Overheat
2020-06-03 06:33:43.389030,2020-06-03,Day,Press_C,P02202,35.6,200.2,3.28,Pass,
2020-06-03 06:34:18.992949,2020-06-03,Day,Press_C,P02203,29.5,202.7,3.16,Pass,
2020-06-03 06:34:52.368306,2020-06-03,Day,Press_C,P02204,35.0,210.4,2.38,Pass,
2020-06-03 06:35:28.387389,2020-06-03,Day,Press_C,P02205,33.1,200.6,2.5,Pass,
2020-06-03 06:36:03.343003,2020-06-03,Day,Press_C,P02206,35.2,199.8,2.61,Pass,
2020-06-03 06:36:41.679871,2020-06-03,Day,Press_C,P02207,28.7,213.3,2.76,Fail,Overheat
2020-06-03 06:37:11.684442,2020-06-03,Day,Press_C,P02208,30.4,212.0,3.17,Fail,Overheat
2020-06-03 06:37:45.325446,2020-06-03,Day,Press_C,P02209,34.3,205.1,2.47,Pass,
2020-06-03 06:38:21.611776,2020-06-03,Day,Press_C,P02210,36.7,207.5,2.38,Pass,
2020-06-03 06:38:59.285697,2020-06-03,Day,Press_C,P02211,33.6,203.4,3.01,Pass,
2020-06-03 06:39:34.293465,2020-06-03,Day,Press_C,P02212,32.3,199.2,3.06,Pass,
2020-06-03 06:40:08.968570,2020-06-03,Day,Press_C,P02213,31.8,205.0,2.86,Pass,
2020-06-03 06:40:41.185664,2020-06-03,Day,Press_C,P02214,27.8,201.5,2.74,Pass,
2020-06-03 06:41:10.082289,2020-06-03,Day,Press_C,P02215,32.2,215.0,2.72,Pass,
2020-06-03 06:41:45.220803,2020-06-03,Day,Press_C,P02216,31.5,217.2,2.47,Fail,Overheat
2020-06-03 06:42:18.221974,2020-06-03,Day,Press_C,P02217,28.0,215.9,3.46,Fail,Overheat
2020-06-03 06:42:50.124067,2020-06-03,Day,Press_C,P02218,35.3,196.6,3.4,Pass,
2020-06-03 06:43:27.077823,2020-06-03,Day,Press_C,P02219,31.8,220.6,2.9,Pass,
2020-06-03 06:44:02.237240,2020-06-03,Day,Press_C,P02220,32.6,214.7,2.66,Fail,Overheat
2020-06-03 06:44:35.887389,2020-06-03,Day,Press_C,P02221,33.4,203.6,3.14,Pass,
2020-06-03 06:45:10.750363,2020-06-03,Day,Press_C,P02222,32.9,202.4,2.3,Pass,
2020-06-03 06:45:46.597011,2020-06-03,Day,Press_C,P02223,30.1,206.9,2.56,Pass,
2020-06-03 06:46:19.373457,2020-06-03,Day,Press_C,P02224,35.0,198.8,2.76,Fail,High Vibration
2020-06-03 06:46:56.067502,2020-06-03,Day,Press_C,P02225,25.3,209.2,2.97,Pass,
2020-06-03 06:47:22.300112,2020-06-03,Day,Press_C,P02226,32.3,196.5,3.06,Fail,High Vibration
2020-06-03 06:47:55.752606,2020-06-03,Day,Press_C,P02227,28.4,203.3,2.25,Pass,
2020-06-03 06:48:25.684057,2020-06-03,Day,Press_C,P02228,31.8,201.5,2.84,Pass,
2020-06-03 06:48:58.866029,2020-06-03,Day,Press_C,P02229,31.9,199.7,2.91,Pass,
2020-06-03 06:49:33.461696,2020-06-03,Day,Press_C,P02230,32.8,201.9,2.8,Pass,
2020-06-03 06:50:10.100457,2020-06-03,Day,Press_C,P02231,30.8,200.8,2.52,Pass,
2020-06-03 06:50:42.423859,2020-06-03,Day,Press_C,P02232,34.5,209.4,2.73,Pass,
2020-06-03 06:51:17.063784,2020-06-03,Day,Press_C,P02233,30.1,203.4,2.67,Pass,
2020-06-03 06:51:47.257001,2020-06-03,Day,Press_C,P02234,31.4,211.1,3.18,Pass,
2020-06-03 06:52:19.558505,2020-06-03,Day,Press_C,P02235,27.4,208.8,2.72,Fail,Overheat
2020-06-03 06:52:47.865161,2020-06-03,Day,Press_C,P02236,31.8,198.7,3.19,Pass,
